gift_card_id,gift_card_code,detail,status
627241d8-5d63-4ff6-a1dd-5ff6e5f012ad,2HY1FT7EY07,0.1,USED
417a4d86-2282-4952-8dca-9f8d9823202d,6AG9GU0YK23,0.4,UNUSED
27cdad83-ab30-4a4c-80c6-2d22749f1e41,6XY1UJ2GN13,0.4,USED
96de97f6-f2bc-4d7b-9c0d-2e2cdf0bbb57,1N27RC9GG21,0.4,USED
17d5f14e-6d48-45b3-a709-ac6f5815c83d,3N07CT2XP99,0.1,USED
c5ead7f2-2b8d-43e7-8072-fe3491519e84,8EM7A40WG89,0.1,USED
fd710434-1934-4ffd-997e-75d286eb2bc0,5VK4UV4FR87,0.1,USED
48e3ba65-4145-4ea7-93dd-d08f13aa6ecc,9PF6MC8CD13,0.5,USED
15ab6b33-e9db-485e-b0bd-b51fb10e9ae7,7K75RQ1JC81,0.4,UNUSED
c028b058-b39c-424c-a02b-4c9cc16b4673,4ER9RK1JY16,0.2,USED
f711252e-7ff6-408e-b8e4-cb9c1d686006,1C27RV4JU88,0.3,USED
586e749c-5aa6-46cc-af89-25313f7f22f4,7WN1F82JA56,0.5,UNUSED
0f24c451-d586-4b6e-9093-0d2cfe66a5bb,9UK3TW4UN17,0.1,USED
2ae5c52e-6622-45d4-8ae0-7ea774992504,1XE7TH2AX96,0.5,UNUSED
0084d200-2561-4291-a55c-975982db4211,2DD8GG0HA16,0.1,USED
8ee543b8-84d6-4729-83ba-081c4bd1e671,4EV9GY7TW80,0.1,UNUSED
896c7062-6038-44ed-8909-b0d5fbbd82d1,3FW5QE1YE64,0.1,UNUSED
952c013d-aacd-4d52-a191-261aa2898e45,1JU1P23NW41,0.1,USED
8524b02e-a883-4011-b8db-0da404f75767,7R63XH8YX25,0.1,UNUSED
1f5cd847-5eb0-4b1e-9485-45e7e97db5cf,5EG5VC3CM56,0.1,USED
5627ece6-a116-49e1-87bd-2f8b43958443,4F95WK6QN94,0.2,USED
0841117e-f5e6-4e04-ae22-8469194eaed9,1R81U67RV80,0.1,USED
667cb46d-525b-4aca-85ef-6eb2d07f1f33,9PY6M66GP75,0.1,USED
88baa0f9-00fe-4943-81ab-1e130fa169be,9Y79HA8QK31,0.2,USED
89e1e9b3-0cba-4903-a790-a4a2ba8be9c6,1MT8A02EM09,0.1,UNUSED
73c6705b-7eb9-4300-b1aa-0fac380a39e4,4F94XF7JP65,0.2,UNUSED
492a92c8-4741-46ce-a21b-b88fca98a83d,5Q59KJ1EW04,0.4,USED
4f764916-5dec-449f-8e0a-82b8624c4cad,6Q25YV0HU18,0.1,UNUSED
183b189d-a65b-4794-b29d-2965fd723d8c,9JJ6FN1EV25,0.2,USED
b00edffb-768e-4a13-9d27-f1fe09dbce61,7TG9KQ5FA53,0.2,USED
6aacc1f4-e64a-44d6-b2a1-2c53a2a1cb70,8XM3JU6CJ42,0.5,UNUSED
a9f2048d-788c-4de8-93e2-9f3594c8a6d1,7CV4MP6TG63,0.3,USED
42c6a4ff-da2f-4a04-95bb-7d30450bdaad,8RF3VK6CV11,0.1,USED
456354f1-fe52-45d6-89c9-934f734ced8e,4EG1Y88WC27,0.5,USED
5376a78c-4046-42b8-be2d-ef5294b45c21,1U33TM1UR56,0.4,USED
e93a2fa9-ca6a-460d-880e-17cf0a42238d,9JR7VC6AV68,0.2,UNUSED
5ea3e8c4-8fb1-4ebf-a0a8-a7290832aa9d,6Q72W95JU54,0.4,USED
a3dab569-c8f0-4f85-9e62-2a1ad38ae713,5WK9A74RG19,0.1,UNUSED
af655f2f-a913-429e-8bd1-e87299442f6e,3YX4PV1MD90,0.2,USED
260027fb-3649-4d9c-98bd-0a2e4bc986f3,6F73QP7CV43,0.2,UNUSED
e21044f0-d82b-4e67-8211-186ebdba69f3,2PM3MQ5NW07,0.2,UNUSED
ecbac5e2-0e55-40a7-b3ca-d9664492ea45,8W02YW8DC51,0.4,USED
9227f5a3-119e-4fb5-8942-1db6aa08933a,7JV2XQ6GJ83,0.4,UNUSED
91cfafea-2a1c-4e4d-9a26-e3d5f577bda9,5GY9EU4RV37,0.3,UNUSED
b77d6e65-fd5e-4953-a351-525c0272f79a,4D81MR7AJ52,0.5,USED
d1eb1d42-1184-4a0b-87d9-e5eb9f4bdc73,7K75RY1QV68,0.4,USED
83c33756-ae2a-4d23-890d-4f58914c4c41,8W67VJ4YG60,0.5,UNUSED
a35ee233-075f-4947-b0d4-2ccbb6ce9f6b,1FY4MG7JG03,0.3,USED
8b840a13-0b4a-4449-9cec-51b4d509cc0b,3UY1J45GF27,0.4,USED
fed3d16c-1307-43c0-bffd-dd2c927a846a,8C75EJ5RK48,0.1,UNUSED
a2139025-295b-4d6d-aa57-db2e733c12fc,7PE8FT8YK86,0.1,UNUSED
5aba7314-ee09-4642-87a8-c34b9b1d57f2,5JR6KD7VF15,0.4,USED
da6959d9-a2d2-4918-b3df-12531c2e9cad,4AU3H94UY81,0.1,UNUSED
8964cbdb-ee16-45fa-ad33-5d9a8bad264f,6MN8GW9JM61,0.5,USED
d14158ef-5c91-49c1-8d2f-fa36689c2bf8,3MH9R52HR05,0.3,UNUSED
92ebcd57-e2ad-40e6-b86f-39e4e3d7b2bc,3DD2NM7GU71,0.3,USED
7e45df9b-10cb-4ff1-8f8d-cd3198659faf,2KE4PT8MJ88,0.1,USED
454e4140-4df1-40f0-9ed6-5d59c6fd611e,9YD2MA2WT48,0.1,UNUSED
4262558b-79af-43e2-aa8e-6a0526245808,5TD4R26DE01,0.4,UNUSED
e0f0a1ab-2862-4f5e-845c-e8703279a67b,9F87C09DY72,0.1,UNUSED
432d9bfc-e84e-47eb-b9bd-0a64878ec58a,6CK9KP1KP83,0.1,UNUSED
30de5a75-16b0-4cf8-90ac-9ae4db094c7d,3MF7TQ5RF14,0.1,USED
7e42f7bb-9ad1-4114-9808-4e18ff7ca847,6JD9XW9YQ78,0.5,USED
648f604c-31e6-40b1-bc6e-603067c5e4a6,1C04HN7PK05,0.1,UNUSED
e07b329e-4739-4501-8423-c72aa0267f7d,4JG1VC3RT90,0.4,USED
c91908fb-8563-4b4f-a9ec-b6abee0ace88,4TV3TQ3CR06,0.4,UNUSED
335c009f-5b60-484f-8758-839ec7615bee,3JP6F76PC06,0.4,USED
6ece6d65-2022-4195-996a-7a5ad239d93f,7GD0AT5YD95,0.2,UNUSED
3df27327-a7ad-4d87-ae9f-04bbda67c2bc,7VK9M48JN37,0.2,USED
e7e73d9e-d5ab-4732-b5fe-bb89727d5abc,3E24W83AD98,0.1,UNUSED
9b95a0a0-6cfd-4d08-b439-4fcab0080ce9,9RC1TJ9QY57,0.2,USED
a3308508-50bc-4658-b721-aa3249246f2b,9RX8H19CN93,0.2,UNUSED
ceaf7b4e-fb91-477f-8d3b-7e49126d4e23,8W09V03AY02,0.2,USED
ef67178d-afb3-44dc-99e7-7b3f999f3a0f,2KK6R95TT63,0.1,UNUSED
77ceeb83-dd4e-4e45-9c39-2e47a7fcf239,1TR7F38DR60,0.3,USED
47a990d5-b8e7-484a-b0c2-5939cdc2cae4,2C96RC5JV08,0.2,UNUSED
d9370bb9-9ff2-476e-87c1-038ab0e02904,4HE1UE6FV48,0.5,USED
322bc433-6fe6-44a9-b899-9e0de490ffa3,7AM3WN1TD11,0.4,UNUSED
d2fff24f-e491-459b-86fc-f16e1bd08cf9,2GF5WD8DU27,0.5,UNUSED
4ddbd2fd-02f6-4142-9c0a-0c41233942bc,3JN0NW1XC63,0.2,USED
b640f8a8-d182-43fc-950f-535fe731b37f,5MJ5Q01UD57,0.3,USED
92097e28-f3dd-49d5-9342-efc18fd3c0b9,5NA1XG7XY08,0.5,USED
c0bdf0b6-3e31-4b39-814b-83f2142ac2a2,6FK7NX4XK98,0.4,USED
bd6e0641-bf4d-4a0c-a4b6-b3af95eb6065,4E35WC3EF86,0.5,USED
44eeb28d-9292-4ade-9b31-d13ed4231554,6P91J06EJ19,0.3,UNUSED
055eb443-f5a5-4d28-ab39-ad3e9fca49b9,2C90HF2AU85,0.4,USED
21f833eb-676b-4e20-98db-071ad19ccd56,4YM9KV9QR81,0.1,UNUSED
8df527c3-8109-49da-ba7a-3e49b69f32ae,3MV8GW5MK06,0.5,UNUSED
e9f3ef9a-aa17-409e-880c-6af4222f194b,1J39UA4UX52,0.2,UNUSED
caad0368-6c0e-49b7-8506-d3b7f5f54f01,1GG3CF8VA72,0.3,USED
39cf0c94-b619-459e-8cf4-276df5a35f19,3M78FJ3DQ79,0.3,UNUSED
6d6f661a-3efd-4ba5-af6e-0c181c7f6820,8JR1TF6HD26,0.1,USED
c8f5d68a-6c32-437d-adc6-3575d4cad2fa,7KD7XC9JP94,0.3,USED
a8308354-588c-4f16-b299-a5b5aa589095,1N20U29AA03,0.4,USED
1346bff7-5f0b-43c2-a11f-f5864d5a45e4,4TH2CX0AX35,0.5,UNUSED
d5de2dca-15dd-4397-a0a7-05874d0d8653,1GW0A73EG84,0.3,UNUSED
bc92e98f-bbfe-4cbd-af81-a176fd189242,6NU2J20CT69,0.3,UNUSED
06478f93-f6ea-44d9-8703-5704f99292dd,2EN4G06YM83,0.5,UNUSED
305f8ec3-b839-419d-b999-39f85ee75e16,9KT9C13ND76,0.4,UNUSED
cc8eb118-0de4-47be-9760-49af8de6a907,2GP2HD6MK83,0.3,UNUSED
24043a5e-40e3-46ea-bf30-9e6ac469f62b,4JJ7P23TP06,0.1,USED
17e3016c-a346-4dc5-9b12-d72fcaac623a,5R42TN7WF43,0.4,UNUSED
4fe29271-5d4a-4fef-9058-72cefd1a0244,6GA9DG8CV06,0.2,USED
984b5c34-88d0-43d6-9d55-5d80c61ae676,3NC9GH6QF65,0.5,USED
499fe4d2-1c51-4282-bc8a-7a9244f8034d,3N52NW2CK83,0.1,USED
dd216887-1e89-43df-bee3-2d7a67e84e55,4H98MR1EQ56,0.1,UNUSED
f207c139-c8ab-47d0-ac4f-ef4361d2e390,2N86C02JF57,0.4,UNUSED
06c2c7fc-4d90-427d-b29f-49124bfdb7d9,8JP0YF9NV95,0.3,UNUSED
f61f0426-63f4-4b71-87aa-ad4040f02110,3CX5CT6HR82,0.3,UNUSED
c843cb83-0916-465c-b468-7cb184c0a627,7MD6WG8MF50,0.4,USED
0b7c03fd-6a62-45ac-8fe7-3075f59e9d17,4DT9MH9EA49,0.4,UNUSED
e1d03d7b-8886-416c-be60-0f80560c84b2,9FD1P67GT34,0.2,USED
6d26efe0-d646-4aa7-8877-08f52335c8da,5PG8GG1PR08,0.5,UNUSED
8bec8e28-a304-4a8e-94a6-24e5bde43d6a,4KG1UG7UD23,0.4,UNUSED
ac18dd47-68fa-406f-936a-3288af570f0c,3G62EM6GP64,0.2,USED
8bf87f00-58f3-47b9-bcc3-5fa107483d14,3GC9XV7PJ61,0.3,UNUSED
e5c08820-4366-445e-ac2c-58bdc5f6665f,3D68A27AA43,0.3,UNUSED
fa8f2b6f-ffe4-4dbe-bd5e-1421b5ce15e4,2RT3KP4RK16,0.3,USED
741a8469-921c-4947-858c-ff000ce30269,3W07E11YQ80,0.4,UNUSED
e0946ad6-1946-4bb6-864f-df8df5915cf7,5E26F63EQ57,0.5,UNUSED
33c23ef2-ca02-4c77-ba7d-6ad49fdcceeb,9C40MP9VJ51,0.1,UNUSED
022e6ecb-7e3e-4423-9f6a-bdae192ea94b,6M88H64TP04,0.1,UNUSED
e16d2f79-fa06-47f8-a09e-2272b72bfa3c,2F61NY6QF49,0.3,UNUSED
10bd5fb4-601e-471d-b343-8f94b917b575,2MQ6GM4JA57,0.1,USED
19fff31f-57b0-4f45-a083-c311054077ce,9DD0Q70UE69,0.5,UNUSED
8c726344-6950-49b4-af91-305135acfb2d,1U48X91MF61,0.4,UNUSED
80fcdadb-9fe8-4043-8810-9a4758aa19ac,7AH8Y82XG87,0.3,UNUSED
792dfcb1-6e9d-4b5d-9d79-bb985f6e9354,8GJ0XE4FK05,0.3,USED
27886518-43a6-4dda-96b4-875d03750a17,3KJ6W24RP82,0.5,UNUSED
c0041256-128e-42bb-9290-be3dd18b4503,7AQ3G09EJ06,0.2,UNUSED
e89aed64-ceb9-404d-b8de-ba0cdf9ba7e8,9XE4PX3VF60,0.4,USED
cb6829d4-4d72-42cb-a629-8f791c1cc82d,8PA2GG4TJ79,0.2,UNUSED
3e9c5a9b-c4fe-4c39-8847-258dc4812a58,3PV0Y14TH43,0.3,USED
4335e421-596c-4ea7-8660-ba31704091c7,9KD1XC4NW00,0.4,USED
d3c1b614-8a6c-488e-b036-159989e85277,1MU0MY3JJ85,0.5,USED
87fb6116-8a8e-4a9f-b640-1de3b9c3ec4a,5EW3XE0PG77,0.5,UNUSED
cd5bf013-42e1-48f7-bcda-3986fea85af9,9KV3GR5QR58,0.3,UNUSED
d545e3ca-cbff-4a7a-ba83-26814d75ba4a,7KW7JN6JD11,0.3,UNUSED
d9b025f5-7baf-4535-885c-2bd857ced63f,4XH4JM9YP17,0.3,USED
535dc38e-512f-4024-8b59-a7e35e019ab3,7DA9VH4MD33,0.3,UNUSED
8c6c1430-4ff6-475b-86ce-c0dd13d3a086,4A14HP5PV31,0.2,USED
70cffaaf-97ad-40a1-b323-710686478268,7C23NX7DA68,0.4,UNUSED
9e52620f-ed1a-4f35-b0f1-85b40aed1e28,9JQ2JC6WN22,0.3,UNUSED
05545f17-c0f1-40d4-a9e5-1bc91f83adf7,5WH7AA5TG40,0.4,USED
b9687ecd-699f-45f9-8efe-5d1bfe865b13,1DW7HC6VR32,0.3,UNUSED
a99a01da-c4d2-4c4e-927e-1734df0bce6a,6D50K02RP48,0.3,UNUSED
5f5e7589-e52a-4126-b77f-4a945b5eefaf,4FR2UM0MG99,0.3,USED
6a7f69bc-593b-456e-a4d0-d4b550278373,1N22U84GF14,0.2,USED
203f2cbd-5ea1-496e-8659-8484eb2aef20,1UR2J04PD25,0.2,UNUSED
3104e365-454c-4cf3-825d-612913b8eed1,7M63XT4PH70,0.1,USED
ddc5df07-3167-4b8b-b8f6-3050d08174e8,4RY2P36KE20,0.1,USED
5f1b1284-5270-4e76-9303-cd0fde0f9cbd,5MY2JV9WT71,0.1,USED
2f6ac8dd-f160-4899-a540-111ec7e1f9db,4T15NN3QJ61,0.4,USED
da04b6e6-78aa-4d45-86ed-2c013b1fc1f2,1A02RN4KP63,0.2,UNUSED
98684120-6826-459f-b36a-0d42963599e4,6DK2U10YK41,0.4,USED
6bc9615d-4853-4926-9645-6fc2f0c5877b,6JG4PX8QT08,0.2,USED
b8923030-d1e4-4fd8-9756-3ba3392e1d73,9T48C92KW88,0.3,USED
e80e7ddd-699a-45a6-be44-5ec6e7ce803d,5VV3H11EW49,0.5,UNUSED
462756f5-de36-428c-b2fd-f6fff3d0d77c,6NP4P88CJ78,0.1,UNUSED
5c6f9c02-f13b-4584-870a-18dfacdc4ab1,2D75WY6WH95,0.3,UNUSED
33d0d075-73fa-4948-a52a-03276a0bc17a,3M05MY1HE76,0.2,UNUSED
9a7c74fd-f97c-44b4-8bd8-4994b8f6a3a0,8RH9TP0ED20,0.5,UNUSED
e20f692b-e40d-4c6d-ab62-075c0737dcc7,9JW0YW9RP88,0.3,USED
627d0bd9-d40d-4d73-99f7-9d54e2c049cc,9YY2XJ8EM51,0.5,UNUSED
34b13de4-f931-4121-ae42-5aaa9fe51a11,6CC4F45VA62,0.4,USED
e64ff4c3-8bd7-4bb7-a513-d6bd713ec7ef,1V65F97RP24,0.4,UNUSED
e04de845-f5bc-4286-876d-271b3cf9fac8,1M22DN2CK94,0.1,UNUSED
a7e840af-8e1b-44bd-a064-d67bec61357b,5CR1EQ1QA81,0.5,USED
7acf86fe-06f4-4ca0-962b-7ce75fc20144,7KW2P73NE21,0.5,USED
b8a8bd97-9f48-4815-aeb8-555bf71d4c51,7P54Y69DW25,0.2,UNUSED
b6496aad-5126-4203-924f-96ab4886dd54,6VT4VR3MH48,0.1,UNUSED
426d9fe8-2df1-421d-b415-4a4ecddb1895,1TT8FG4FJ04,0.5,USED
a69c05ed-0218-46fe-9928-901ac2665653,6HC3NE1EM27,0.1,USED
ef09c3e1-081d-47b7-8e9f-92716b369d38,1FF5P46GC74,0.2,UNUSED
654fdd8d-838c-4bff-a1a9-297f3027aa15,3PW3M84VA94,0.5,USED
d3336baa-cb2a-4ff4-97e5-9596573cbb0e,1G82UE8HT95,0.4,UNUSED
ef8f6e03-7fec-4bb7-bd6d-f742190ae77d,6TT2DU3AR08,0.5,USED
7d4a3c54-5c80-405e-ae37-12a776aa49ce,6XU5MY3XW41,0.5,USED
4891c363-6519-40c1-92a3-c7486d499ebe,4C81VQ0TH01,0.1,USED
1439baf8-ff8d-42e5-b011-6abf967ee7a5,8MX2U68EU80,0.5,USED
0358a616-dfd7-4389-9420-6295db008cb2,1HM5A59ET43,0.1,UNUSED
8441bf2f-934f-431d-84d5-214e4b0d4a77,9GN3AT5XK39,0.1,USED
d036df4d-73ef-4265-895f-a54cbea82d27,1JC0RR9DK77,0.3,USED
6649ca12-f1ca-4f35-a131-f3fda82569e7,6PP5QX5VF03,0.2,USED
5697c8d7-1fb0-4a32-9773-0cd0a8461d9c,6HH5XK5CN89,0.4,UNUSED
e00d2f40-0e99-4370-bd58-0f193d238ed4,1Y94UY1EK26,0.5,USED
57187dc9-4d43-4588-802c-019b0fb1b8bb,6M72ER0EK85,0.5,USED
ad0d714f-c219-47b2-94eb-e2d7506d0dd0,5D85T17KC56,0.3,USED
776f7205-b97f-4894-bdae-d2f40c42a033,3MY6M56ND94,0.2,UNUSED
0844dc72-ca3d-4dc7-8a15-037ac8e05752,3HE5Y76WM14,0.1,UNUSED
f0e5678b-9d1f-4399-9968-200a1cbd751f,6HP8RY1AA61,0.5,USED
af43872b-73c0-4917-9b9e-178177b7dbfd,8Q77RJ4TA29,0.2,USED
41e8a80f-a3c0-4518-aa5a-2ba0f672c444,1WF2GR3CM53,0.1,UNUSED
902cefd2-2570-4838-9045-be008ed8db2a,8PQ3CW5WC98,0.3,USED
ee24a94d-c73d-421d-aa2d-e383d2c8dffc,3NK6QD6TJ12,0.3,USED
e42b55a8-5569-49a2-91e1-bc5524ee3d22,7UT2GV0RT56,0.1,USED
e988fb9f-d1cf-4c35-b3e0-4309cb1842aa,3X49WN3HM57,0.3,USED
8f8df9a6-d298-49eb-b467-58ff69a7e058,2YH3DG9CP85,0.1,UNUSED
7c569e2f-82d0-4541-8ab7-c192faf1b1bf,8JH7N86FV43,0.3,UNUSED
dffb2a59-604f-4153-90c1-6f0904767cec,2HQ4UT6TJ67,0.4,UNUSED
390b171f-6212-4180-a19d-a84a9ba18bdf,9GF8CN0MU22,0.3,USED
73800ff8-3711-4729-8225-87bc162984cc,9RY5TN9TV08,0.5,USED
ed7a713d-dcf0-4cef-9ca7-8fd4248cb23d,4U74MH0NV06,0.3,USED
0c6d52e6-43d1-468a-90c1-98953543102c,9EC4YC7FG96,0.3,UNUSED
c5647eba-c8c2-440c-b70e-daf8270b0fef,2JV9GR0KE42,0.1,USED
e9a52795-e895-4124-baa9-e98fadfe253c,2C14YW6GW07,0.3,USED
da5b009d-fcc8-4c9c-815e-205812f80e80,1N00QQ3TV36,0.2,UNUSED
46301a3a-dc72-4519-b994-7cf71cbb64ae,9K50VN8QD38,0.1,UNUSED
80eb55dd-3629-4dfb-ba04-b56d510a9a04,1J56AG5DT87,0.2,USED
54ee925c-e942-479c-8306-2bdf70ad91c5,9VX1WJ0AH15,0.2,UNUSED
4d4c13a4-fa78-4eae-b9b3-887273eec424,2KT9TD8QC21,0.5,USED
684b9c49-45d0-483a-b860-6d7642036341,4FY7TE9VQ44,0.2,UNUSED
4ccb387e-86bf-4a78-830e-288782a1bfe2,2VT1TP3KC39,0.3,UNUSED
388a6ff2-0a12-48e6-ba4c-e0efe70068ed,1YJ0E03MH64,0.2,USED
69caa8e7-81f9-4583-8b69-5b33e896e17b,1K57TE4HQ90,0.1,USED
c2867400-7204-4296-b48c-50f9a9b8fc8d,4XX9RT0NJ11,0.4,USED
4fa68a47-6e1e-4361-87d0-4218de04c7e4,3E12E17MK24,0.1,UNUSED
f5443127-e523-43f3-b980-781534c4670c,3GM3AH7HJ49,0.1,USED
5b50f54f-7653-4178-9106-7a31f9118285,6P84KV9KX51,0.4,USED
1a3db20e-61a5-472d-a93e-23172d63a030,7AX6E51XA01,0.2,UNUSED
5dcba553-e92a-414d-a0ec-89ee16f0c6a8,6K94CE5AJ83,0.3,USED
260c53d2-9d18-400c-86e3-1a89d606916b,6XM0J20YN71,0.4,USED
d3038cb7-af5d-4b79-b6d0-f4f8260fa62d,3MR4NA2WM28,0.2,USED
3feca009-657b-4dc3-9c22-127df1376815,7DU9QE5GD24,0.4,USED
ea25f0b0-03ea-410a-98e8-3a8eec3b998c,1XA1VQ9EH56,0.2,UNUSED
5ef16ebd-74ff-472c-9ccb-5b07626d194d,1MP8EP6CW25,0.2,USED
59d6bf85-c506-4689-bfd8-928e75ac745a,9P51GE7DD27,0.5,USED
52ec09b2-b980-4673-8d38-bbf55443722f,3V94U15YJ86,0.4,UNUSED
71a4b50a-e7f4-4a78-8412-b24daa7aa3ff,2NF7GX5EY31,0.1,UNUSED
27dab4f7-4d01-422f-9ee4-85661a04756e,5WE5QU8XU44,0.2,USED
892bdef6-e3da-4353-b1e3-58b0a8148b65,2Y30A99VX80,0.5,USED
c66d6531-41c0-41c0-be4f-aec006e27686,5P03M55FQ63,0.2,USED
96c6a328-c30c-4718-841f-cc6bc7eb39df,2H33AM9DR94,0.5,UNUSED
34766f37-60a7-47d6-8cfe-b27d86f324b6,2YM9AG3QQ55,0.4,USED
e82933b5-a260-4732-a916-9ac41e6c412e,4GD8H85GV98,0.5,USED
14f8a8b2-7a47-403b-a4db-15b2411abca2,1MR4H31DC51,0.2,USED
9f8993ac-ecb6-4e1f-9218-d6c2b35bc020,2HE2J92GM72,0.5,USED
11668a82-a50e-4c54-92f5-f2539e092fb2,9GX6H30MX27,0.5,UNUSED
eb1dd576-1447-45ea-aaa0-dc62d987ca83,5FN8WD6DJ16,0.4,USED
4dc6edc0-dec4-4585-9f70-029214ee5878,6FM8C60GW47,0.3,UNUSED
e46ed3c6-ce8a-4715-ab5f-9d2a31ad2e17,7U80F09NF47,0.1,UNUSED
9916072f-5a63-4f6b-896a-577356ea028e,5EY7G81KX92,0.1,USED
aedf47c2-cbcb-4433-8f6e-d3734151e7d8,5HY0QM3TT12,0.1,UNUSED
ed32fcbf-effe-413e-b8dd-746ef8df4c87,2MN3W63XP95,0.3,USED
c27ed6b7-c7c8-4061-a031-16cdb4e63077,1TC1F71QQ72,0.1,UNUSED
26b4c868-9454-4348-814b-1f2e935a2af3,7DC3HT7GX29,0.1,USED
ceafeb7b-6929-4ccd-9bbb-e713453d99df,3EX5YN1YT10,0.3,UNUSED
772d962f-de0a-42cd-ac77-f2eb2322bd12,9RT5GR6KD01,0.2,UNUSED
3014edd1-7db0-4e6e-b19d-5bc9ff355b9c,3U75P66FR41,0.2,UNUSED
dfac0602-9fa3-47bb-9b08-90b9f7b38e44,8NP4NF7YP43,0.3,UNUSED
2cb9cfb3-e7ec-4e2e-9556-1d13a2e03af9,2R98NU7VX43,0.1,UNUSED
